id,city,area,property_type,bedrooms,bathrooms,nightly_price_usd,review_score,occupancy_rate,distance_to_beach_km,distance_to_airport_km,num_reviews,amenities,annual_revenue_usd,property_price_usd,roi_pct,investment_score,latitude,longitude
MLD0341,Maldives,North Male Atoll,Water Villa,2,2,809,4.39,0.73,0.0,1.1,150,Outdoor Shower|Direct Lagoon Access|Sun Deck|Private Pool|Butler Service|AC|Snorkeling Gear|Glass Floor|Kayak,161669,2935695,5.51,86,5.2471,72.7352
MLD0342,Maldives,South Male Atoll,Overwater Bungalow,1,1,641,4.46,0.78,0.0,1.1,569,Kayak|Butler Service|Snorkeling Gear|Glass Floor|AC,136870,2313442,5.92,90,7.4051,76.212
MLD0343,Maldives,Noonu Atoll,Sunset Villa,2,2,460,4.47,0.71,0.0,3.3,160,Direct Lagoon Access|Butler Service|Outdoor Shower|Private Pool|WiFi|Glass Floor|Kayak|AC,89407,1609739,5.55,86,2.6291,73.0277
MLD0344,Maldives,Lhaviyani Atoll,Beach Villa,3,3,419,4.29,0.67,0.0,0.7,553,Private Pool|AC|Kayak|WiFi|Glass Floor|Sun Deck|Butler Service|Snorkeling Gear,76850,1315682,5.84,86,8.6465,76.4869
MLD0345,Maldives,North Male Atoll,Water Villa,1,1,866,4.68,0.85,0.0,0.6,500,Snorkeling Gear|Glass Floor|Kayak|Direct Lagoon Access|AC|Sun Deck|WiFi,201507,3485779,5.78,92,4.8619,73.3246
MLD0346,Maldives,Ari Atoll,Overwater Bungalow,1,1,631,4.26,0.79,0.0,1.0,499,Sun Deck|Kayak|Direct Lagoon Access|Glass Floor|AC|Outdoor Shower|WiFi|Private Pool,136462,2188580,6.24,90,2.8476,75.9586
MLD0347,Maldives,South Male Atoll,Sunset Villa,1,1,539,4.66,0.75,0.0,1.6,71,Outdoor Shower|AC|Snorkeling Gear|Kayak|Butler Service|Glass Floor,110663,1730965,6.39,94,7.2159,73.0082
MLD0348,Maldives,Addu Atoll,Overwater Bungalow,2,2,397,4.77,0.62,0.0,1.2,140,Private Pool|Snorkeling Gear|AC|Sun Deck|Outdoor Shower|WiFi|Direct Lagoon Access|Butler Service,67381,1117453,6.03,90,5.1455,75.3343
MLD0349,Maldives,Vaavu Atoll,Sunset Villa,3,3,467,4.72,0.8,0.0,1.2,77,Butler Service|Snorkeling Gear|WiFi|Sun Deck|Private Pool|Outdoor Shower|AC|Direct Lagoon Access,102273,1643982,6.22,94,5.066,73.7298
MLD0350,Maldives,South Male Atoll,Beach Villa,3,3,481,4.85,0.61,0.0,0.2,359,AC|WiFi|Outdoor Shower|Butler Service|Snorkeling Gear,80321,1216270,6.6,94,3.7084,72.9572
MLD0351,Maldives,Lhaviyani Atoll,Sunset Villa,3,3,545,4.89,0.81,0.0,0.9,490,WiFi|Glass Floor|Sun Deck|Snorkeling Gear|AC|Kayak|Direct Lagoon Access,120847,1973552,6.12,95,5.5553,75.7408
MLD0352,Maldives,Noonu Atoll,Overwater Bungalow,3,3,606,4.93,0.73,0.0,2.5,535,AC|Sun Deck|Direct Lagoon Access|Butler Service|Kayak|Outdoor Shower|WiFi|Glass Floor,121102,1861661,6.51,97,5.957,73.4948
MLD0353,Maldives,Ari Atoll,Water Villa,2,2,764,4.71,0.64,0.0,0.4,540,Kayak|Snorkeling Gear|AC|Butler Service|Direct Lagoon Access|Outdoor Shower,133853,2012361,6.65,94,2.1551,72.5334
MLD0354,Maldives,Addu Atoll,Water Villa,2,2,477,4.39,0.63,0.0,3.5,565,Outdoor Shower|Snorkeling Gear|Butler Service|Kayak|AC|Glass Floor|Direct Lagoon Access|WiFi|Sun Deck,82265,1317887,6.24,88,2.8919,74.6823
MLD0355,Maldives,Noonu Atoll,Beach Villa,2,2,426,4.74,0.65,0.0,2.1,197,Sun Deck|Butler Service|Direct Lagoon Access|AC|Outdoor Shower|Kayak|Glass Floor|Private Pool|Snorkeling Gear,75801,1317638,5.75,89,7.0967,75.1662
MLD0356,Maldives,Vaavu Atoll,Water Villa,1,1,667,4.9,0.75,0.0,1.6,83,Glass Floor|WiFi|Kayak|Sun Deck|Butler Service|Direct Lagoon Access|AC|Snorkeling Gear,136943,2347007,5.83,93,7.7275,72.5226
MLD0357,Maldives,Lhaviyani Atoll,Overwater Bungalow,2,2,689,4.35,0.71,0.0,3.1,533,Outdoor Shower|Private Pool|Direct Lagoon Access|Glass Floor|Butler Service|Snorkeling Gear|WiFi|AC|Kayak,133916,2109195,6.35,90,5.3376,73.0303
MLD0358,Maldives,Addu Atoll,Beach Villa,2,2,305,4.34,0.68,0.0,1.4,406,Outdoor Shower|Glass Floor|Direct Lagoon Access|Snorkeling Gear|Kayak,56776,1039601,5.46,84,8.9637,72.9591
MLD0359,Maldives,Noonu Atoll,Overwater Bungalow,1,1,587,4.24,0.56,0.0,0.5,120,Direct Lagoon Access|AC|Private Pool|Glass Floor|Outdoor Shower|Butler Service,89987,1639409,5.49,81,8.586,73.2757
MLD0360,Maldives,Lhaviyani Atoll,Beach Villa,1,1,377,4.39,0.73,0.0,2.1,450,Snorkeling Gear|Private Pool|Sun Deck|Glass Floor|Outdoor Shower|Butler Service|WiFi|Direct Lagoon Access,75339,1185734,6.35,91,7.2964,73.7382
MLD0361,Maldives,Ari Atoll,Beach Villa,1,1,513,4.73,0.7,0.0,2.8,235,Kayak|WiFi|AC|Outdoor Shower|Direct Lagoon Access|Glass Floor|Private Pool|Butler Service|Sun Deck,98304,1742574,5.64,89,4.0334,73.8589
MLD0362,Maldives,Baa Atoll,Garden Room,1,1,317,4.33,0.56,0.0,1.7,107,Kayak|Private Pool|Butler Service|Sun Deck|WiFi|AC|Glass Floor|Direct Lagoon Access|Outdoor Shower,48596,858725,5.66,83,7.4017,76.1781
MLD0363,Maldives,Ari Atoll,Garden Room,1,1,263,4.28,0.76,0.0,2.8,13,Glass Floor|Butler Service|Sun Deck|Direct Lagoon Access|Kayak|Private Pool,54717,837777,6.53,91,3.2086,72.5492
MLD0364,Maldives,Ari Atoll,Water Villa,2,2,802,4.91,0.78,0.0,3.4,463,Kayak|Outdoor Shower|Glass Floor|Direct Lagoon Access|Sun Deck|Private Pool|WiFi|AC|Butler Service,171247,2604686,6.57,98,8.321,75.7563
MLD0365,Maldives,Baa Atoll,Garden Room,3,3,264,4.98,0.65,0.0,3.1,360,Private Pool|Sun Deck|WiFi|Direct Lagoon Access|AC|Snorkeling Gear|Glass Floor|Butler Service,46976,842553,5.58,90,7.3036,74.7539
MLD0366,Maldives,Noonu Atoll,Overwater Bungalow,2,2,487,4.63,0.67,0.0,2.8,396,Kayak|Outdoor Shower|Glass Floor|WiFi|Direct Lagoon Access|Butler Service|AC|Sun Deck|Private Pool,89322,1565555,5.71,88,8.3743,72.5593
MLD0367,Maldives,Baa Atoll,Garden Room,1,1,306,4.95,0.83,0.0,0.6,246,AC|Kayak|Outdoor Shower|Butler Service|Direct Lagoon Access|Glass Floor,69527,1061742,6.55,99,2.1459,75.015
MLD0368,Maldives,Addu Atoll,Sunset Villa,2,2,421,4.99,0.69,0.0,1.3,32,Kayak|Snorkeling Gear|Direct Lagoon Access|Sun Deck|AC,79522,1358348,5.85,92,7.7793,76.2471
MLD0369,Maldives,Addu Atoll,Sunset Villa,2,2,442,4.54,0.77,0.0,3.0,101,Outdoor Shower|Private Pool|Glass Floor|Snorkeling Gear|AC|Kayak|WiFi,93168,1549884,6.01,91,3.5168,73.1789
MLD0370,Maldives,Addu Atoll,Water Villa,2,2,459,4.77,0.59,0.0,1.0,234,WiFi|AC|Kayak|Snorkeling Gear|Direct Lagoon Access|Sun Deck,74134,1185619,6.25,91,5.9227,74.0918
MLD0371,Maldives,Ari Atoll,Overwater Bungalow,2,2,684,4.24,0.59,0.0,1.8,266,Private Pool|Snorkeling Gear|Direct Lagoon Access|AC|Glass Floor|Kayak|WiFi,110475,1781212,6.2,86,4.0707,72.7681
MLD0372,Maldives,South Male Atoll,Sunset Villa,2,2,604,4.75,0.59,0.0,0.4,429,Butler Service|WiFi|Kayak|Outdoor Shower|Snorkeling Gear|Glass Floor|Direct Lagoon Access|Private Pool,97554,1780319,5.48,86,6.7682,74.1698
MLD0373,Maldives,Lhaviyani Atoll,Beach Villa,3,3,445,4.81,0.82,0.0,1.8,190,Snorkeling Gear|Direct Lagoon Access|Private Pool|WiFi|AC,99891,1641503,6.09,95,2.0772,76.2062
MLD0374,Maldives,Lhaviyani Atoll,Sunset Villa,2,2,557,4.36,0.87,0.0,3.2,113,Butler Service|Snorkeling Gear|Private Pool|Outdoor Shower|Direct Lagoon Access|WiFi|Glass Floor|Sun Deck,132657,2427262,5.47,88,8.1184,76.4911
MLD0375,Maldives,Lhaviyani Atoll,Beach Villa,3,3,388,4.87,0.84,0.0,1.0,166,Glass Floor|Sun Deck|AC|Kayak|Direct Lagoon Access,89221,1367591,6.52,98,8.8559,73.6841
MLD0376,Maldives,Baa Atoll,Beach Villa,1,1,545,4.2,0.56,0.0,1.7,148,Butler Service|WiFi|Private Pool|Sun Deck|Outdoor Shower|Glass Floor|Snorkeling Gear,83549,1319716,6.33,86,6.8289,74.7623
MLD0377,Maldives,Baa Atoll,Overwater Bungalow,2,2,611,4.33,0.69,0.0,0.8,261,Butler Service|Snorkeling Gear|AC|WiFi|Kayak|Sun Deck,115410,2035918,5.67,85,4.9125,72.8737
MLD0378,Maldives,Vaavu Atoll,Beach Villa,3,3,348,4.27,0.6,0.0,1.0,149,Snorkeling Gear|Butler Service|Private Pool|Glass Floor|Kayak,57159,1021151,5.6,83,8.4723,75.805
MLD0379,Maldives,North Male Atoll,Water Villa,2,2,855,4.42,0.74,0.0,2.6,267,Glass Floor|Outdoor Shower|Sun Deck|WiFi|Snorkeling Gear|Kayak|Butler Service|AC|Direct Lagoon Access,173202,3171544,5.46,86,2.921,72.6972
MLD0380,Maldives,Addu Atoll,Beach Villa,3,3,333,4.87,0.85,0.0,2.4,432,Butler Service|Private Pool|Snorkeling Gear|Sun Deck|WiFi|Kayak|AC|Outdoor Shower,77485,1408681,5.5,92,5.577,76.1553
MLD0381,Maldives,Addu Atoll,Garden Room,2,2,205,4.88,0.66,0.0,0.8,160,Private Pool|AC|Glass Floor|Direct Lagoon Access|Kayak|Outdoor Shower|Snorkeling Gear,37038,623241,5.94,91,5.1711,76.011
MLD0382,Maldives,Vaavu Atoll,Sunset Villa,3,3,396,4.41,0.81,0.0,0.5,459,WiFi|Outdoor Shower|Snorkeling Gear|Direct Lagoon Access|Private Pool|Sun Deck,87808,1411006,6.22,92,4.7101,74.9904
MLD0383,Maldives,Lhaviyani Atoll,Garden Room,2,2,215,4.89,0.71,0.0,3.2,159,Glass Floor|AC|Snorkeling Gear|Kayak|Direct Lagoon Access|Outdoor Shower|Private Pool|WiFi,41788,691991,6.04,93,3.9253,73.0673
MLD0384,Maldives,South Male Atoll,Water Villa,2,2,613,4.63,0.59,0.0,1.5,89,AC|Glass Floor|Outdoor Shower|Kayak|Snorkeling Gear,99007,1679578,5.89,88,3.9298,73.2009
MLD0385,Maldives,Lhaviyani Atoll,Water Villa,3,3,779,4.96,0.59,0.0,0.7,21,Glass Floor|Private Pool|Kayak|Sun Deck|Butler Service|AC|Direct Lagoon Access|Snorkeling Gear|Outdoor Shower,125818,2289893,5.49,88,2.2645,76.4105
MLD0386,Maldives,South Male Atoll,Beach Villa,3,3,358,4.9,0.66,0.0,3.3,423,WiFi|Private Pool|Sun Deck|Kayak|Direct Lagoon Access|Outdoor Shower|Butler Service|Glass Floor|AC,64682,1038566,6.23,93,6.5801,72.8201
MLD0387,Maldives,Noonu Atoll,Sunset Villa,2,2,457,4.82,0.74,0.0,3.3,458,Kayak|AC|WiFi|Butler Service|Private Pool|Glass Floor|Sun Deck,92577,1520963,6.09,93,8.0887,74.2958
MLD0388,Maldives,Vaavu Atoll,Garden Room,3,3,229,4.97,0.67,0.0,3.1,348,Sun Deck|Kayak|Direct Lagoon Access|Glass Floor|Snorkeling Gear,42001,748683,5.61,90,3.4748,74.9972
MLD0389,Maldives,Vaavu Atoll,Water Villa,1,1,523,4.87,0.61,0.0,0.4,52,Snorkeling Gear|Direct Lagoon Access|Outdoor Shower|Butler Service|Kayak|Sun Deck,87334,1426519,6.12,92,6.0385,75.9197
MLD0390,Maldives,North Male Atoll,Water Villa,1,1,1028,4.55,0.57,0.0,2.7,570,Snorkeling Gear|Outdoor Shower|Kayak|Glass Floor|Direct Lagoon Access|Sun Deck,160407,2708297,5.92,87,5.1352,73.7371
MLD0391,Maldives,Lhaviyani Atoll,Beach Villa,1,1,420,4.47,0.81,0.0,2.0,77,Butler Service|Private Pool|WiFi|AC|Snorkeling Gear,93130,1669153,5.58,88,5.8048,73.453
MLD0392,Maldives,Ari Atoll,Garden Room,1,1,287,4.65,0.62,0.0,2.3,274,Direct Lagoon Access|Kayak|Glass Floor|Outdoor Shower|Butler Service|WiFi|AC|Sun Deck,48711,788747,6.18,90,7.9108,74.3132
MLD0393,Maldives,Noonu Atoll,Water Villa,3,3,705,4.28,0.69,0.0,3.4,241,Kayak|Sun Deck|WiFi|Outdoor Shower|Glass Floor|Direct Lagoon Access,133166,2356355,5.65,85,3.1196,73.6111
MLD0394,Maldives,North Male Atoll,Garden Room,2,2,285,4.72,0.81,0.0,2.7,317,AC|Sun Deck|WiFi|Snorkeling Gear|Kayak|Outdoor Shower|Private Pool,63195,1055330,5.99,93,7.6757,74.2483
MLD0395,Maldives,Lhaviyani Atoll,Overwater Bungalow,1,1,532,4.65,0.88,0.0,2.8,439,Snorkeling Gear|Kayak|Sun Deck|Glass Floor|Direct Lagoon Access|Private Pool|Butler Service|AC|Outdoor Shower,128159,2169604,5.91,93,6.5276,76.2222
MLD0396,Maldives,Noonu Atoll,Water Villa,1,1,646,4.47,0.89,0.0,3.0,456,Butler Service|Glass Floor|Direct Lagoon Access|Outdoor Shower|Kayak|Private Pool,157390,2530329,6.22,94,5.2465,74.1603
MLD0397,Maldives,Addu Atoll,Garden Room,1,1,161,4.97,0.69,0.0,3.1,513,Glass Floor|Private Pool|AC|Butler Service|Sun Deck|Outdoor Shower|Direct Lagoon Access|Snorkeling Gear,30411,475360,6.4,96,5.8351,72.5958
MLD0398,Maldives,Addu Atoll,Sunset Villa,1,1,437,4.66,0.77,0.0,0.4,344,Outdoor Shower|Snorkeling Gear|WiFi|Direct Lagoon Access|Glass Floor|Kayak|Butler Service|Private Pool,92114,1446509,6.37,94,2.5203,73.6557
MLD0399,Maldives,Addu Atoll,Overwater Bungalow,1,1,467,4.65,0.76,0.0,2.0,514,Direct Lagoon Access|Private Pool|Butler Service|WiFi|Snorkeling Gear,97159,1545809,6.29,93,3.7116,73.0482
MLD0400,Maldives,South Male Atoll,Beach Villa,1,1,464,4.69,0.62,0.0,0.8,385,Glass Floor|Butler Service|Private Pool|Direct Lagoon Access|Sun Deck,78752,1410458,5.58,87,7.1991,75.1376
